ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,estimated_sg_employment_thousands,employment_thousands,employment_basis,employment_family_code,employment_family_total_thousands,employment_weight_within_family,employment_estimate_method,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,task_signal,exposure_v7,bottleneck,displacement_pressure,demand_signal_bonus,demand_persistence,demand_resilience,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,profile,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,exposure_blend_strategy,exposure_agreement,exposure_source_count,exposure_source_weights,signal_conflict,signal_conflict_reasons,confidence_level,confidence_score,confidence_source_coverage,confidence_signal_agreement,confidence_sensitivity,structural_model_version,baseline_v6_exposure,baseline_v6_net_risk,task_primitives_matched_task_weight_share,task_primitives_task_effective_coverage,task_primitives_task_exposure_concentration,task_primitives_method,uncertainty_exposure_p10,uncertainty_exposure_p50,uncertainty_exposure_p90,uncertainty_net_risk_p10,uncertainty_net_risk_p50,uncertainty_net_risk_p90,uncertainty_method,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
13304,ICT service manager,MANAGERS,9503,7280,13226,5.4,5.4,estimated_sg_submajor_weighted_2025,13,121.7,0.044053,wage_only,derived_from_official_sg,1.95,external_proxy,0.4780,0.0000,0.4780,0.9581,0.0200,0.0800,0.6411,0.3932,0.5536,0.6068,0.0122,very_low,0.2536,low,ai_leveraged,,true,-0.2073,prefix,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7816,1.0000,0.4500,0.8500,V7,0.4780,0.0134,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.3117,0.4780,0.6392,0.0000,0.0112,0.0303,bootstrap_v2,direct,Graduate Degree,external_proxy,false,false,false,false
12122,Industrial relations manager,MANAGERS,9176,6490,14997,8.9,8.9,estimated_sg_submajor_weighted_2025,12,188.7,0.047337,wage_only,derived_from_official_sg,6.14,external_proxy,0.6853,0.0000,0.6853,0.6881,0.2138,0.0000,0.6247,0.3329,0.6010,0.6671,0.1426,low,0.2833,low,ai_leveraged,,true,-0.0382,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,V7,0.6853,0.1560,,,,,0.5957,0.6853,0.7777,0.1096,0.1415,0.1762,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13462,Insurance services manager,MANAGERS,10466,6657,16338,5.6,5.6,estimated_sg_submajor_weighted_2025,13,121.7,0.046231,wage_only,derived_from_official_sg,0,external_proxy,0.6759,0.0000,0.6759,0.5561,0.3000,0.0000,0.5967,0.3361,0.6143,0.6639,0.1992,moderate,0.2309,low,ai_leveraged,,false,,false,false,reliability_weighted,consensus_high,2,aioe:0.4745|ilo:0.5255,false,,medium,0.8105,0.5500,0.9500,0.8500,V7,0.6759,0.2171,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.5829,0.6759,0.7599,0.1631,0.1983,0.2358,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12192,Landscape manager,MANAGERS,4300,2800,6000,6.1,6.1,estimated_sg_submajor_weighted_2025,12,188.7,0.032405,wage_only,derived_from_official_sg,12.28,external_proxy,0.6729,0.0882,0.6847,0.7932,0.1416,0.0600,0.5659,0.3350,0.4853,0.6650,0.0942,low,0.2636,low,ai_leveraged,,true,-0.1153,false,prefix,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.9014,1.0000,0.8500,0.8500,V7,0.6729,0.1004,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.6329,0.6847,0.7337,0.0671,0.0938,0.1211,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
11201,Managing director/Chief executive officer,MANAGERS,13000,6065,20000,18.1,18.1,estimated_sg_submajor_weighted_2025,11,52.6,0.343619,wage_only,derived_from_official_sg,34.18,external_proxy,0.6278,0.0537,0.6345,0.9412,0.0373,0.0000,0.6924,0.3906,0.7142,0.6094,0.0227,very_low,0.4265,moderate,ai_leveraged,,true,0.1743,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,V7,0.6278,0.0251,1.0000,0.1861,0.2885,anthropic_task_penetration_v1,0.5903,0.6345,0.6769,0.0000,0.0227,0.0456,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13210,Manufacturing manager,MANAGERS,8571,6126,11110,5.1,5.1,estimated_sg_submajor_weighted_2025,13,121.7,0.041837,wage_only,derived_from_official_sg,5.07,external_proxy,0.6284,0.0882,0.6395,0.9474,0.0336,0.0000,0.5570,0.2865,0.5129,0.7135,0.0240,very_low,0.3108,low,ai_leveraged,,true,-0.0558,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,V7,0.6284,0.0254,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.5995,0.6395,0.6803,0.0000,0.0234,0.0494,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12222,Marketing manager,MANAGERS,8841,6000,13061,8.8,8.8,estimated_sg_submajor_weighted_2025,12,188.7,0.046465,wage_only,derived_from_official_sg,0.25,external_proxy,0.7180,0.0631,0.7270,0.6961,0.2210,0.0600,0.6644,0.3891,0.5836,0.6109,0.1350,low,0.2953,low,ai_leveraged,,true,-0.1368,false,prefix,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8712,1.0000,0.8500,0.6500,V7,0.7180,0.1478,1.0000,0.2758,0.2289,anthropic_task_penetration_v1,0.6640,0.7270,0.7933,0.1068,0.1346,0.1635,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13493,Media and broadcasting manager,MANAGERS,6010,4745,8074,4.3,4.3,estimated_sg_submajor_weighted_2025,13,121.7,0.035033,wage_only,derived_from_official_sg,12.28,external_proxy,0.6473,0.0128,0.6490,0.7932,0.1342,0.0000,0.4165,0.2171,0.3899,0.7829,0.1051,low,0.2007,low,ai_leveraged,,true,-0.1153,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,V7,0.6473,0.1104,1.0000,0.1046,0.1219,anthropic_task_penetration_v1,0.5982,0.6490,0.7010,0.0743,0.1046,0.1357,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12214,Merchandising/Category manager,MANAGERS,8746,6000,13320,8.7,8.7,estimated_sg_submajor_weighted_2025,12,188.7,0.046215,wage_only,derived_from_official_sg,2,external_proxy,0.7738,0.0882,0.7874,0.7291,0.2133,0.0000,0.5842,0.3128,0.5653,0.6872,0.1466,low,0.3245,low,ai_leveraged,,true,-0.0499,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8570,1.0000,0.8500,0.6500,V7,0.7738,0.1563,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.7271,0.7874,0.8509,0.1135,0.1467,0.1813,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13303,"Network, communications and infrastructure manager",MANAGERS,10750,8493,14724,5.7,5.7,estimated_sg_submajor_weighted_2025,13,121.7,0.046854,wage_only,derived_from_official_sg,1.95,external_proxy,0.4780,0.0882,0.4865,0.9581,0.0204,0.0800,0.6479,0.3996,0.5662,0.6004,0.0122,very_low,0.2639,low,ai_leveraged,,true,-0.2073,prefix,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7816,1.0000,0.4500,0.8500,V7,0.4780,0.0133,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.3172,0.4865,0.6505,0.0000,0.0115,0.0303,bootstrap_v2,direct,Graduate Degree,external_proxy,false,false,false,false
12215,Online sales channel manager,MANAGERS,7614,5731,12500,8.1,8.1,estimated_sg_submajor_weighted_2025,12,188.7,0.043120,wage_only,derived_from_official_sg,2,external_proxy,0.7738,0.0801,0.7862,0.7291,0.2130,0.0000,0.5445,0.2893,0.5219,0.7107,0.1514,moderate,0.2991,low,ai_leveraged,,true,-0.0499,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8570,1.0000,0.8500,0.6500,V7,0.7738,0.1604,1.0000,0.0801,1.0000,anthropic_task_penetration_v1,0.7259,0.7862,0.8495,0.1172,0.1508,0.1870,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12121,Personnel/Human resource manager,MANAGERS,8197,5777,12919,8.4,8.4,estimated_sg_submajor_weighted_2025,12,188.7,0.044741,wage_only,derived_from_official_sg,6.14,external_proxy,0.6853,0.0000,0.6853,0.6881,0.2138,0.0000,0.6008,0.3139,0.5641,0.6861,0.1467,low,0.2660,low,ai_leveraged,,true,-0.0382,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,V7,0.6853,0.1595,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.5957,0.6853,0.7777,0.1139,0.1461,0.1802,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12131,Policy manager,MANAGERS,12053,9098,15278,10.2,10.2,estimated_sg_submajor_weighted_2025,12,188.7,0.054253,wage_only,derived_from_official_sg,2.23,external_proxy,0.4489,0.0882,0.4568,0.9216,0.0358,0.0800,0.6922,0.4197,0.6010,0.5803,0.0208,very_low,0.2530,low,ai_leveraged,,true,-0.1893,prefix,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.9014,1.0000,0.8500,0.8500,V7,0.4489,0.0229,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.4096,0.4568,0.5060,0.0056,0.0203,0.0359,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13245,Port/Shipping operations manager,MANAGERS,8695,7382,10894,5.1,5.1,estimated_sg_submajor_weighted_2025,13,121.7,0.042138,wage_only,derived_from_official_sg,1.99,external_proxy,0.6461,0.0882,0.6575,0.8360,0.1078,0.0000,0.5643,0.2754,0.4867,0.7246,0.0781,low,0.2675,low,ai_leveraged,,true,0.005,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,V7,0.6461,0.0827,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.6107,0.6575,0.7057,0.0502,0.0775,0.1063,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13244,Postal service manager,MANAGERS,7910,5550,12414,4.9,4.9,estimated_sg_submajor_weighted_2025,13,121.7,0.040191,wage_only,derived_from_official_sg,1.99,external_proxy,0.6461,0.0000,0.6461,0.8360,0.1059,0.0000,0.6397,0.3271,0.5848,0.6729,0.0713,low,0.3158,low,ai_leveraged,,true,0.005,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,V7,0.6461,0.0781,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.6001,0.6461,0.6935,0.0452,0.0706,0.0971,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12191,Premises and facilities maintenance manager (excluding building security manager),MANAGERS,6542,5000,8704,7.5,7.5,estimated_sg_submajor_weighted_2025,12,188.7,0.039970,wage_only,derived_from_official_sg,12.28,external_proxy,0.6729,0.0288,0.6767,0.7932,0.1399,0.0600,0.5830,0.3314,0.4737,0.6686,0.0936,low,0.2543,low,ai_leveraged,,true,-0.1153,false,prefix,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.9014,1.0000,0.8500,0.8500,V7,0.6729,0.1011,1.0000,0.1420,0.2028,anthropic_task_penetration_v1,0.6255,0.6767,0.7292,0.0677,0.0935,0.1201,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13410,Pre-school education manager,MANAGERS,6080,2749,8434,4.3,4.3,estimated_sg_submajor_weighted_2025,13,121.7,0.035237,wage_only,derived_from_official_sg,3.25,external_proxy,0.3278,0.0260,0.3295,0.7389,0.0860,0.0000,0.6354,0.3248,0.5806,0.6752,0.0581,low,0.1414,very_low,ai_leveraged,,true,-0.1622,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,V7,0.3278,0.0632,0.9877,0.2020,0.1286,anthropic_task_penetration_v1,0.2325,0.3295,0.4289,0.0382,0.0568,0.0789,bootstrap_v2,direct,GCE O-Level / Secondary,external_proxy,false,false,false,false
13242,Procurement/Purchasing manager,MANAGERS,8367,6000,12248,5,5,estimated_sg_submajor_weighted_2025,13,121.7,0.041336,wage_only,derived_from_official_sg,1.99,external_proxy,0.6461,0.0514,0.6527,0.8360,0.1070,0.0000,0.5680,0.3016,0.5441,0.6984,0.0748,low,0.2969,low,ai_leveraged,,true,0.005,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,V7,0.6461,0.0800,1.0000,0.1942,0.2647,anthropic_task_penetration_v1,0.6062,0.6527,0.7006,0.0482,0.0745,0.1024,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13100,Production manager in agriculture and fisheries,MANAGERS,6930,5580,10389,4.6,4.6,estimated_sg_submajor_weighted_2025,13,121.7,0.037619,wage_only,derived_from_official_sg,7.7,external_proxy,0.2105,0.0064,0.2108,0.9332,0.0141,0.0000,0.5516,0.2776,0.4943,0.7224,0.0102,very_low,0.0972,very_low,stable,,true,-0.1551,false,false,reliability_weighted,consensus_low,2,aioe:0.4780|anthropic:0.5220,false,,medium,0.8124,0.5500,0.9500,0.8500,V7,0.2105,0.0109,1.0000,0.0185,0.3454,anthropic_task_penetration_v1,0.1365,0.2108,0.2918,0.0013,0.0097,0.0200,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13292,Quality control/assurance manager,MANAGERS,9100,6174,14094,5.2,5.2,estimated_sg_submajor_weighted_2025,13,121.7,0.043108,wage_only,derived_from_official_sg,7.12,external_proxy,0.5912,0.0064,0.5919,0.8583,0.0839,0.0000,0.6033,0.3255,0.5892,0.6745,0.0566,low,0.2993,low,ai_leveraged,,true,-0.159,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7860,0.8200,0.8500,0.6500,V7,0.5912,0.0616,1.0000,0.0185,0.3454,anthropic_task_penetration_v1,0.5378,0.5919,0.6479,0.0327,0.0564,0.0810,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12213,Regional sales manager,MANAGERS,11000,7245,17850,9.8,9.8,estimated_sg_submajor_weighted_2025,12,188.7,0.051829,wage_only,derived_from_official_sg,2,external_proxy,0.7738,0.0801,0.7862,0.7291,0.2130,0.0000,0.6072,0.3420,0.6250,0.6580,0.1402,low,0.3582,low,ai_leveraged,,true,-0.0499,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8570,1.0000,0.8500,0.6500,V7,0.7738,0.1507,1.0000,0.0801,1.0000,anthropic_task_penetration_v1,0.7259,0.7862,0.8495,0.1098,0.1396,0.1730,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12230,Research and development manager,MANAGERS,10896,7061,17189,9.7,9.7,estimated_sg_submajor_weighted_2025,12,188.7,0.051583,wage_only,derived_from_official_sg,7.7,external_proxy,0.3548,0.0866,0.3610,0.9332,0.0241,0.0000,0.6365,0.3543,0.6459,0.6457,0.0156,very_low,0.2176,low,ai_leveraged,,true,-0.1551,false,false,reliability_weighted,divergent,3,aioe:0.3126|anthropic:0.3413|ilo:0.3461,false,divergent_exposure_sources,high,0.7972,0.8200,0.4500,0.8500,V7,0.3548,0.0168,1.0000,0.3406,0.2542,anthropic_task_penetration_v1,0.1883,0.3610,0.5320,0.0022,0.0139,0.0316,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
14121,Restaurant manager,MANAGERS,4000,3000,4710,3,3,estimated_sg_submajor_weighted_2025,14,42.7,0.070826,wage_only,derived_from_official_sg,7.22,external_proxy,0.4380,0.0882,0.4457,0.4742,0.2344,0.0000,0.5156,0.2410,0.4209,0.7590,0.1779,moderate,0.0890,very_low,stable,,true,0.1257,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7814,1.0000,0.4500,0.8500,V7,0.4380,0.1867,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.3651,0.4457,0.5336,0.1404,0.1768,0.2181,bootstrap_v2,direct,GCE O-Level / Secondary,external_proxy,false,false,false,false
14201,Retail manager,MANAGERS,4500,3517,6420,3.2,3.2,estimated_sg_submajor_weighted_2025,14,42.7,0.075122,wage_only,derived_from_official_sg,23.68,external_proxy,0.6647,0.0882,0.6765,0.7674,0.1574,0.0000,0.4942,0.2508,0.4474,0.7492,0.1179,low,0.2323,low,ai_leveraged,,true,0.3175,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.5924,1.0000,0.4500,0.6500,V7,0.6647,0.1235,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.5963,0.6765,0.7532,0.0858,0.1159,0.1511,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
12133,Risk management manager,MANAGERS,11946,7558,18332,10.2,10.2,estimated_sg_submajor_weighted_2025,12,188.7,0.054012,wage_only,derived_from_official_sg,2.23,external_proxy,0.4489,0.0882,0.4568,0.9216,0.0358,0.0800,0.7341,0.4614,0.6845,0.5386,0.0193,very_low,0.2881,low,ai_leveraged,,true,-0.1893,prefix,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.9014,1.0000,0.8500,0.8500,V7,0.4489,0.0215,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.4096,0.4568,0.5060,0.0051,0.0188,0.0335,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12211,Sales manager,MANAGERS,7049,5000,10353,7.8,7.8,estimated_sg_submajor_weighted_2025,12,188.7,0.041490,wage_only,derived_from_official_sg,2,external_proxy,0.7738,0.0801,0.7862,0.7291,0.2130,0.0000,0.5484,0.2869,0.5158,0.7131,0.1519,moderate,0.2956,low,ai_leveraged,,true,-0.0499,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8570,1.0000,0.8500,0.6500,V7,0.7738,0.1610,1.0000,0.0801,1.0000,anthropic_task_penetration_v1,0.7259,0.7862,0.8495,0.1174,0.1511,0.1866,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13451,School principal,MANAGERS,6967,5755,8853,4.6,4.6,estimated_sg_submajor_weighted_2025,13,121.7,0.037719,wage_only,derived_from_official_sg,2.58,external_proxy,0.4593,0.0425,0.4632,0.9501,0.0231,0.0000,0.5500,0.2622,0.4605,0.7378,0.0171,very_low,0.2027,low,ai_leveraged,,true,-0.3348,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7154,1.0000,0.4500,0.8500,V7,0.4593,0.0182,1.0000,0.0709,0.5993,anthropic_task_penetration_v1,0.2665,0.4632,0.6637,0.0000,0.0154,0.0392,bootstrap_v2,direct,Graduate Degree,external_proxy,false,false,false,false
12194,Security manager,MANAGERS,6729,3800,10000,7.6,7.6,estimated_sg_submajor_weighted_2025,12,188.7,0.040537,wage_only,derived_from_official_sg,12.28,external_proxy,0.6729,0.0288,0.6767,0.7932,0.1399,0.0600,0.6083,0.3648,0.5422,0.6352,0.0889,low,0.2911,low,ai_leveraged,,true,-0.1153,false,prefix,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.9014,1.0000,0.8500,0.8500,V7,0.6729,0.0968,1.0000,0.1420,0.2028,anthropic_task_penetration_v1,0.6255,0.6767,0.7292,0.0631,0.0884,0.1148,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13441,Social service manager,MANAGERS,5643,4130,8319,4.1,4.1,estimated_sg_submajor_weighted_2025,13,121.7,0.033947,wage_only,derived_from_official_sg,0.55,external_proxy,0.5408,0.0668,0.5480,0.9857,0.0078,0.0000,0.6225,0.3019,0.5325,0.6981,0.0055,very_low,0.2876,low,ai_leveraged,,false,,false,false,reliability_weighted,aligned_mid,2,aioe:0.4745|ilo:0.5255,false,,medium,0.7955,0.5500,0.8500,0.8500,V7,0.5408,0.0059,1.0000,0.1976,0.3379,anthropic_task_penetration_v1,0.5192,0.5480,0.5798,0.0000,0.0055,0.0276,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13302,Software and applications manager,MANAGERS,10779,7620,15816,5.7,5.7,estimated_sg_submajor_weighted_2025,13,121.7,0.046917,wage_only,derived_from_official_sg,1.95,external_proxy,0.4780,0.0882,0.4865,0.9581,0.0204,0.1500,0.6783,0.4967,0.6197,0.5033,0.0103,very_low,0.2888,low,ai_leveraged,,true,-0.2073,exact,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7966,1.0000,0.4500,0.8500,V7,0.4780,0.0114,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.3172,0.4865,0.6505,0.0000,0.0095,0.0255,bootstrap_v2,direct,Graduate Degree,external_proxy,false,false,false,false
14310,Sports centre manager,MANAGERS,4895,3598,7308,3.3,3.3,estimated_sg_submajor_weighted_2025,14,42.7,0.078350,wage_only,derived_from_official_sg,1.79,external_proxy,0.3033,0.0882,0.3086,0.9305,0.0215,0.0000,0.5381,0.2737,0.4887,0.7263,0.0156,very_low,0.1403,very_low,ai_leveraged,,true,-0.3253,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,medium,0.6768,1.0000,0.4500,0.8500,V7,0.3033,0.0164,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.2286,0.3086,0.3922,0.0018,0.0150,0.0306,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12132,Strategic planning manager,MANAGERS,12936,8185,19546,10.9,10.9,estimated_sg_submajor_weighted_2025,12,188.7,0.056205,wage_only,derived_from_official_sg,2.23,external_proxy,0.4489,0.0882,0.4568,0.9216,0.0358,0.0800,0.7120,0.4575,0.6807,0.5425,0.0194,very_low,0.2865,low,ai_leveraged,,true,-0.1893,prefix,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.9014,1.0000,0.8500,0.8500,V7,0.4489,0.0216,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.4096,0.4568,0.5060,0.0050,0.0191,0.0334,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13241,Supply and distribution/Logistics/Warehousing manager,MANAGERS,6650,5050,9882,4.5,4.5,estimated_sg_submajor_weighted_2025,13,121.7,0.036851,wage_only,derived_from_official_sg,1.99,external_proxy,0.6461,0.0202,0.6487,0.8360,0.1064,0.0000,0.5616,0.2850,0.5086,0.7150,0.0761,low,0.2758,low,ai_leveraged,,true,0.005,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,V7,0.6461,0.0817,1.0000,0.0779,0.2596,anthropic_task_penetration_v1,0.6025,0.6487,0.6963,0.0491,0.0759,0.1042,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13291,Technical/Engineering services manager (excluding transport),MANAGERS,8684,6034,12391,5.1,5.1,estimated_sg_submajor_weighted_2025,13,121.7,0.042112,wage_only,derived_from_official_sg,7.12,external_proxy,0.5912,0.0000,0.5912,0.8583,0.0838,0.0000,0.5762,0.3065,0.5531,0.6935,0.0581,low,0.2807,low,ai_leveraged,,true,-0.159,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7860,0.8200,0.8500,0.6500,V7,0.5912,0.0629,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.5371,0.5912,0.6471,0.0345,0.0578,0.0826,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
12123,Training manager,MANAGERS,5960,5214,7270,7.2,7.2,estimated_sg_submajor_weighted_2025,12,188.7,0.038150,wage_only,derived_from_official_sg,6.14,external_proxy,0.6853,0.0866,0.6971,0.6881,0.2175,0.0000,0.5010,0.2275,0.3943,0.7725,0.1680,moderate,0.1891,very_low,ai_leveraged,,true,-0.0382,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,V7,0.6853,0.1758,1.0000,0.3406,0.2542,anthropic_task_penetration_v1,0.6060,0.6971,0.7912,0.1309,0.1670,0.2070,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
13243,Transport/Technical operations manager (except port/shipping operations),MANAGERS,7679,5381,12650,4.8,4.8,estimated_sg_submajor_weighted_2025,13,121.7,0.039600,wage_only,derived_from_official_sg,1.99,external_proxy,0.6461,0.0882,0.6575,0.8360,0.1078,0.0000,0.6404,0.3280,0.5865,0.6720,0.0725,low,0.3224,low,ai_leveraged,,true,0.005,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,V7,0.6461,0.0780,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.6107,0.6575,0.7057,0.0477,0.0723,0.0983,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
14392,Travel agency manager,MANAGERS,7770,5630,11580,4.2,4.2,estimated_sg_submajor_weighted_2025,14,42.7,0.098712,wage_only,derived_from_official_sg,0.99,external_proxy,0.5997,0.0882,0.6103,0.9367,0.0386,0.0000,0.4215,0.2480,0.4573,0.7520,0.0290,very_low,0.2615,low,ai_leveraged,,true,0.1159,false,false,reliability_weighted,aligned_mid,2,aioe:0.4780|anthropic:0.5220,false,,medium,0.7625,0.5500,0.8500,0.6500,V7,0.5997,0.0301,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.5487,0.6103,0.6667,0.0024,0.0288,0.0552,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
