ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,employment_thousands,employment_basis,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,bottleneck,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,confidence_level,confidence_score,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
51950,Driving instructor/tester,SERVICE AND SALES WORKERS,3342,2970,3818,3.3,estimated_sg_submajor,derived_from_official_sg,3.23,external_proxy,0.0531,0.5954,0.5533,0.8064,0.0173,very_low,0.0175,very_low,stable,true,0.1364,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
53115,Educarer,SERVICE AND SALES WORKERS,3391,3090,3968,3.3,estimated_sg_submajor,derived_from_official_sg,8.64,external_proxy,0.2016,0.3930,0.5561,0.8054,0.0986,low,0.0441,very_low,stable,true,0.0897,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,moderate,true
52492,Food service counter attendant,SERVICE AND SALES WORKERS,1939,1400,2495,11.8,estimated_sg_submajor,derived_from_official_sg,1.07,external_proxy,0.4572,0.0668,0.5212,0.8176,0.3488,high,0.0159,very_low,at_risk,false,,false,false,medium,0.6667,submajor_fallback,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51411,Hair stylist/Hairdresser,SERVICE AND SALES WORKERS,3756,2915,4773,3.3,estimated_sg_submajor,derived_from_official_sg,2.84,external_proxy,0.1801,0.4492,0.6288,0.7799,0.0774,low,0.0509,very_low,stable,true,0.1955,false,false,high,0.8061,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
53201,Healthcare assistant (e.g. therapy aide/assistant),SERVICE AND SALES WORKERS,2432,2084,2870,3.3,estimated_sg_submajor,derived_from_official_sg,5.2,external_proxy,0.3395,0.3298,0.4969,0.8261,0.1880,moderate,0.0556,very_low,stable,true,0.1105,false,false,medium,0.6001,direct,Polytechnic / ITE Diploma,external_proxy,false,false,moderate,true
51502,House steward,SERVICE AND SALES WORKERS,5287,4538,6049,3.3,estimated_sg_submajor,derived_from_official_sg,2.16,external_proxy,0.3454,0.8209,0.5932,0.7924,0.0490,very_low,0.1682,very_low,ai_leveraged,true,0.4029,false,false,high,0.7954,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
51501,Housekeeper (hotels and other establishments),SERVICE AND SALES WORKERS,3233,2312,4606,3.3,estimated_sg_submajor,derived_from_official_sg,2.16,external_proxy,0.3454,0.8209,0.6709,0.7652,0.0473,very_low,0.1902,very_low,ai_leveraged,true,0.4029,false,false,high,0.7954,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
51503,Housekeeping matron,SERVICE AND SALES WORKERS,3491,3150,5427,3.3,estimated_sg_submajor,derived_from_official_sg,2.16,external_proxy,0.3454,0.8209,0.6385,0.7765,0.0481,very_low,0.1810,very_low,ai_leveraged,true,0.4029,false,false,high,0.7954,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
54193,Insurance investigator,SERVICE AND SALES WORKERS,6125,4697,6727,5.8,estimated_sg_submajor,derived_from_official_sg,0.73,external_proxy,0.3752,0.3832,0.6114,0.7860,0.1819,moderate,0.0879,very_low,stable,true,0.1195,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51942,"Keeper/Trainer in zoological, bird and aquatic parks",SERVICE AND SALES WORKERS,2803,2552,3387,3.3,estimated_sg_submajor,derived_from_official_sg,3.42,external_proxy,0.1837,0.0695,0.5247,0.8163,0.1396,low,0.0067,very_low,stable,true,0.0312,false,false,high,0.8333,direct,No formal education,external_proxy,true,false,moderate,true
54150,Lifeguard,SERVICE AND SALES WORKERS,2790,2586,3200,5.8,estimated_sg_submajor,derived_from_official_sg,1.3,external_proxy,0.1734,0.5312,0.5123,0.8207,0.0667,low,0.0472,very_low,stable,true,-0.074,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51422,Manicurist,SERVICE AND SALES WORKERS,2100,1400,3000,3.3,estimated_sg_submajor,derived_from_official_sg,0.45,external_proxy,0.1511,0.4073,0.5866,0.7947,0.0711,low,0.0361,very_low,stable,true,-0.0927,false,false,high,0.7475,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
51491,Masseur (non-medical) (including foot reflexologist),SERVICE AND SALES WORKERS,1600,1550,1945,3.3,estimated_sg_submajor,derived_from_official_sg,1.16,external_proxy,0.1298,0.2380,0.4021,0.8593,0.0850,low,0.0124,very_low,stable,true,0.016,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
53202,Nursing aide/assistant,SERVICE AND SALES WORKERS,3000,2432,3381,3.3,estimated_sg_submajor,derived_from_official_sg,5.2,external_proxy,0.3395,0.3298,0.5483,0.8081,0.1839,moderate,0.0614,very_low,stable,true,0.1105,false,false,medium,0.6001,direct,Polytechnic / ITE Diploma,external_proxy,false,false,moderate,true
52491,Petrol station attendant,SERVICE AND SALES WORKERS,2165,1870,3453,11.8,estimated_sg_submajor,derived_from_official_sg,1.07,external_proxy,0.4572,0.0668,0.5529,0.8065,0.3441,high,0.0169,very_low,at_risk,false,,false,false,medium,0.6667,submajor_fallback,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
54144,Private security officer,SERVICE AND SALES WORKERS,2748,2250,2971,5.8,estimated_sg_submajor,derived_from_official_sg,11,external_proxy,0.1643,0.4002,0.6205,0.7828,0.0772,low,0.0408,very_low,stable,true,-0.0802,false,exact,high,0.9000,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51121,Rail station service assistant,SERVICE AND SALES WORKERS,2810,1500,3312,3.3,estimated_sg_submajor,derived_from_official_sg,0.09,external_proxy,0.2310,0.3494,0.6702,0.7654,0.1150,low,0.0541,very_low,stable,true,-0.0134,false,false,high,0.7000,submajor_fallback,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
52421,Sales demonstrator,SERVICE AND SALES WORKERS,2550,1750,4216,11.8,estimated_sg_submajor,derived_from_official_sg,0.06,external_proxy,0.2719,0.0009,0.6606,0.7688,0.2088,moderate,0.0002,very_low,stable,true,0.0713,false,false,high,0.8333,direct,No formal education,external_proxy,true,false,moderate,true
52201,Sales supervisor,SERVICE AND SALES WORKERS,3220,2532,4080,11.8,estimated_sg_submajor,derived_from_official_sg,23.4,external_proxy,0.5833,0.2148,0.6000,0.7900,0.3618,high,0.0752,very_low,at_risk,true,0.4795,false,false,high,0.8006,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
52422,Salesperson (door-to-door),SERVICE AND SALES WORKERS,3811,1600,7900,11.8,estimated_sg_submajor,derived_from_official_sg,0.06,external_proxy,0.2719,0.0009,0.7506,0.7373,0.2003,moderate,0.0002,very_low,stable,true,0.0713,false,false,high,0.8333,direct,No formal education,external_proxy,true,false,moderate,true
54142,Security supervisor,SERVICE AND SALES WORKERS,3236,2750,3450,5.8,estimated_sg_submajor,derived_from_official_sg,11,external_proxy,0.1643,0.4002,0.5943,0.7920,0.0781,low,0.0391,very_low,stable,true,-0.0802,false,prefix,high,0.8667,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51202,"Senior cook (e.g. station chef, commis cook 1, station cook)",SERVICE AND SALES WORKERS,3425,2678,4297,3.3,estimated_sg_submajor,derived_from_official_sg,11.66,external_proxy,0.2625,0.3342,0.6124,0.7856,0.1373,low,0.0537,very_low,stable,true,0.2222,false,false,medium,0.6337,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
54143,Senior private security officer,SERVICE AND SALES WORKERS,3082,2950,3366,5.8,estimated_sg_submajor,derived_from_official_sg,11,external_proxy,0.1643,0.4002,0.6251,0.7812,0.0770,low,0.0411,very_low,stable,true,-0.0802,false,exact,high,0.9000,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
54141,Senior security supervisor,SERVICE AND SALES WORKERS,3720,3346,4249,5.8,estimated_sg_submajor,derived_from_official_sg,11,external_proxy,0.1643,0.4002,0.6136,0.7852,0.0774,low,0.0404,very_low,stable,true,-0.0802,false,prefix,high,0.8667,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
52202,Shop sales assistant,SERVICE AND SALES WORKERS,2359,1600,2800,11.8,estimated_sg_submajor,derived_from_official_sg,23.4,external_proxy,0.5833,0.2148,0.5606,0.8038,0.3681,high,0.0702,very_low,at_risk,true,0.4795,false,false,high,0.8006,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51492,Slimming consultant,SERVICE AND SALES WORKERS,4081,3115,5621,3.3,estimated_sg_submajor,derived_from_official_sg,1.16,external_proxy,0.1298,0.2380,0.6680,0.7662,0.0758,low,0.0206,very_low,stable,true,0.016,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
53120,Teacher aide,SERVICE AND SALES WORKERS,2500,2200,3130,3.3,estimated_sg_submajor,derived_from_official_sg,0,external_proxy,0.3535,0.4189,0.5108,0.8212,0.1687,moderate,0.0756,very_low,stable,false,,false,false,high,0.8000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,moderate,true
52440,Telemarketer,SERVICE AND SALES WORKERS,4072,2900,5000,11.8,estimated_sg_submajor,derived_from_official_sg,0.59,external_proxy,0.8894,0.0107,0.6502,0.7724,0.6796,very_high,0.0062,very_low,at_risk,true,0.0708,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51131,Tour guide,SERVICE AND SALES WORKERS,2881,2525,3857,3.3,estimated_sg_submajor,derived_from_official_sg,0,external_proxy,0.4313,0.6533,0.5650,0.8022,0.1200,low,0.1592,very_low,ai_leveraged,false,,false,false,high,0.7079,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
51931,Undertaker,SERVICE AND SALES WORKERS,4137,3000,4735,3.3,estimated_sg_submajor,derived_from_official_sg,0.24,external_proxy,0.1992,0.9162,0.6231,0.7819,0.0130,very_low,0.1137,very_low,stable,true,-0.1257,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
51312,Waiter,SERVICE AND SALES WORKERS,1565,1400,2099,3.3,estimated_sg_submajor,derived_from_official_sg,6.6,external_proxy,0.1970,0.0365,0.4885,0.8290,0.1574,moderate,0.0035,very_low,stable,true,-0.0374,false,prefix,high,0.8381,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
62212,Aquarium fish farm worker,AGRICULTURAL AND FISHERY WORKERS,3630,3165,4069,2.7,estimated_sg_submajor,derived_from_official_sg,0,external_proxy,0.1028,0.3547,0.5530,0.8064,0.0535,low,0.0202,very_low,stable,false,,false,false,high,0.8000,direct,No formal education,external_proxy,false,false,false,false
61133,Gardener and horticultural worker,AGRICULTURAL AND FISHERY WORKERS,1800,1750,1900,1.4,estimated_sg_submajor,derived_from_official_sg,27.3,external_proxy,0.2414,0.3806,0.3935,0.8623,0.1290,low,0.0362,very_low,stable,true,-0.2638,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,false
61131,Landscape and plant nursery supervisor,AGRICULTURAL AND FISHERY WORKERS,2575,1750,3500,1.4,estimated_sg_submajor,derived_from_official_sg,27.3,external_proxy,0.2414,0.3806,0.6238,0.7817,0.1169,low,0.0573,very_low,stable,true,-0.2638,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,false
71271,Air-conditioning/Refrigeration equipment mechanic,CRAFTSMEN AND RELATED TRADES WORKERS,3263,2475,4003,2.3,estimated_sg_submajor,derived_from_official_sg,0.46,external_proxy,0.1654,0.6061,0.2756,0.9035,0.0589,low,0.0276,very_low,stable,true,0.3569,false,false,medium,0.6042,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
72310,Automotive mechanic,CRAFTSMEN AND RELATED TRADES WORKERS,2776,2160,3400,1.7,estimated_sg_submajor,derived_from_official_sg,3.85,external_proxy,0.1122,0.6078,0.2382,0.9166,0.0403,very_low,0.0162,very_low,stable,true,0.0472,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
75121,Baker,CRAFTSMEN AND RELATED TRADES WORKERS,2210,1500,3083,1.4,estimated_sg_submajor,derived_from_official_sg,1.19,external_proxy,0.1781,0.1007,0.2664,0.9068,0.1453,low,0.0048,very_low,stable,true,-0.0856,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
71331,Building maintenance worker,CRAFTSMEN AND RELATED TRADES WORKERS,3245,2438,4461,2.3,estimated_sg_submajor,derived_from_official_sg,0,external_proxy,0.1003,0.7611,0.3199,0.8881,0.0213,very_low,0.0244,very_low,stable,false,,false,false,high,0.8000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
71311,Building painter,CRAFTSMEN AND RELATED TRADES WORKERS,1600,1600,2450,2.3,estimated_sg_submajor,derived_from_official_sg,0.13,external_proxy,0.3831,0.0232,0.1147,0.9599,0.3592,high,0.0010,very_low,at_risk,true,0.7512,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
75110,"Butcher, fishmonger and related food preparer",CRAFTSMEN AND RELATED TRADES WORKERS,2772,2593,3142,1.4,estimated_sg_submajor,derived_from_official_sg,0.94,external_proxy,0.1268,0.1355,0.1808,0.9367,0.1027,low,0.0031,very_low,stable,true,-0.0152,false,false,medium,0.6288,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
71151,Carpenter,CRAFTSMEN AND RELATED TRADES WORKERS,2902,2110,4209,2.3,estimated_sg_submajor,derived_from_official_sg,4.58,external_proxy,0.0889,0.8422,0.3234,0.8868,0.0124,very_low,0.0242,very_low,stable,true,0.0891,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
74121,Electrical fitter,CRAFTSMEN AND RELATED TRADES WORKERS,2200,1750,3429,1.8,estimated_sg_submajor,derived_from_official_sg,0.75,external_proxy,0.2118,0.6622,0.2489,0.9129,0.0653,low,0.0349,very_low,stable,true,0.3089,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
74123,Electrical household appliance repairer,CRAFTSMEN AND RELATED TRADES WORKERS,2797,1900,3323,1.8,estimated_sg_submajor,derived_from_official_sg,0.75,external_proxy,0.2118,0.6622,0.2771,0.9030,0.0646,low,0.0389,very_low,stable,true,0.3089,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
74122,"Electrical lift, escalator and related equipment fitter",CRAFTSMEN AND RELATED TRADES WORKERS,4108,3072,5152,1.8,estimated_sg_submajor,derived_from_official_sg,0.75,external_proxy,0.2118,0.6622,0.3095,0.8917,0.0638,low,0.0434,very_low,stable,true,0.3089,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
74110,Electrician,CRAFTSMEN AND RELATED TRADES WORKERS,3000,2145,4300,1.8,estimated_sg_submajor,derived_from_official_sg,3.91,external_proxy,0.1349,0.8841,0.3309,0.8842,0.0138,very_low,0.0395,very_low,stable,true,0.0062,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
71220,Floor/Wall tiler,CRAFTSMEN AND RELATED TRADES WORKERS,1600,1400,2878,2.3,estimated_sg_submajor,derived_from_official_sg,0.14,external_proxy,0.0704,0.1408,0.2084,0.9270,0.0561,low,0.0021,very_low,stable,true,0.1096,false,false,medium,0.6496,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
75440,Fumigator and other pest and weed controller,CRAFTSMEN AND RELATED TRADES WORKERS,2300,2050,2507,1.4,estimated_sg_submajor,derived_from_official_sg,0.47,external_proxy,0.0706,0.1783,0.1387,0.9514,0.0552,low,0.0017,very_low,stable,true,0.0918,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
72392,Industrial/Office machinery mechanic,CRAFTSMEN AND RELATED TRADES WORKERS,4012,3254,4974,1.7,estimated_sg_submajor,derived_from_official_sg,1.19,external_proxy,0.1862,0.5980,0.2785,0.9025,0.0675,low,0.0310,very_low,stable,true,0.2409,false,false,high,0.7709,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
71152,Joiner,CRAFTSMEN AND RELATED TRADES WORKERS,2411,1600,3615,2.3,estimated_sg_submajor,derived_from_official_sg,4.58,external_proxy,0.0889,0.8422,0.3120,0.8908,0.0125,very_low,0.0234,very_low,stable,true,0.0891,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
74001,Lift supervisor,CRAFTSMEN AND RELATED TRADES WORKERS,4813,4142,6730,1.8,estimated_sg_submajor,derived_from_official_sg,2.95,external_proxy,0.5061,0.9314,0.3070,0.8925,0.0310,very_low,0.1447,very_low,ai_leveraged,true,0.2902,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
72222,Locksmith,CRAFTSMEN AND RELATED TRADES WORKERS,3285,3131,4609,1.7,estimated_sg_submajor,derived_from_official_sg,0.26,external_proxy,0.1613,0.2299,0.2518,0.9119,0.1133,low,0.0093,very_low,stable,true,-0.0526,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
72391,Machinery mechanic,CRAFTSMEN AND RELATED TRADES WORKERS,2910,1800,4100,1.7,estimated_sg_submajor,derived_from_official_sg,1.19,external_proxy,0.1862,0.5980,0.3566,0.8752,0.0655,low,0.0397,very_low,stable,true,0.2409,false,false,high,0.7709,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
73113,Medical device assembler/repairer,CRAFTSMEN AND RELATED TRADES WORKERS,3714,2791,5076,0.6,estimated_sg_submajor,derived_from_official_sg,0.17,external_proxy,0.1965,0.1114,0.3302,0.8844,0.1544,moderate,0.0072,very_low,stable,true,-0.1515,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
72110,Metal moulder and coremaker,CRAFTSMEN AND RELATED TRADES WORKERS,3384,2626,3940,1.7,estimated_sg_submajor,derived_from_official_sg,0.26,external_proxy,0.1320,0.2299,0.2614,0.9085,0.0923,low,0.0079,very_low,stable,true,-0.0526,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
75122,Pastry and confectionery maker,CRAFTSMEN AND RELATED TRADES WORKERS,2413,1500,3236,1.4,estimated_sg_submajor,derived_from_official_sg,1.19,external_proxy,0.1781,0.1007,0.3024,0.8942,0.1432,low,0.0054,very_low,stable,true,-0.0856,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
71261,Plumber,CRAFTSMEN AND RELATED TRADES WORKERS,2400,1600,2880,2.3,estimated_sg_submajor,derived_from_official_sg,1.29,external_proxy,0.1271,0.8645,0.2496,0.9126,0.0157,very_low,0.0274,very_low,stable,true,0.2198,false,false,high,0.7916,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
73210,Pre-press trades worker,CRAFTSMEN AND RELATED TRADES WORKERS,3568,3118,3967,0.6,estimated_sg_submajor,derived_from_official_sg,0.42,external_proxy,0.4482,0.1150,0.2282,0.9201,0.3649,high,0.0118,very_low,at_risk,true,0.1997,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
71000,Supervisor/General foreman (building and related trades),CRAFTSMEN AND RELATED TRADES WORKERS,3480,2000,4800,2.3,estimated_sg_submajor,derived_from_official_sg,4.4,external_proxy,0.3886,0.9234,0.3883,0.8641,0.0257,very_low,0.1393,very_low,ai_leveraged,true,0.1659,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
74002,"Supervisor/General foreman (electrical and electronic trades, excluding lift)",CRAFTSMEN AND RELATED TRADES WORKERS,4796,3383,6750,1.8,estimated_sg_submajor,derived_from_official_sg,2.95,external_proxy,0.5061,0.9314,0.3723,0.8697,0.0302,very_low,0.1755,very_low,ai_leveraged,true,0.2902,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
75000,"Supervisor/General foreman (food processing, woodworking, garment, leather and related trades)",CRAFTSMEN AND RELATED TRADES WORKERS,3861,3449,4000,1.4,estimated_sg_submajor,derived_from_official_sg,3.34,external_proxy,0.3170,0.6471,0.2222,0.9222,0.1032,low,0.0456,very_low,stable,true,-0.197,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
72000,"Supervisor/General foreman (metal, machinery and related trades)",CRAFTSMEN AND RELATED TRADES WORKERS,7712,4048,9090,1.7,estimated_sg_submajor,derived_from_official_sg,3.34,external_proxy,0.3170,0.6471,0.4083,0.8571,0.0959,low,0.0837,very_low,stable,true,-0.197,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
73000,"Supervisor/General foreman (precision, handicraft, printing and related trades)",CRAFTSMEN AND RELATED TRADES WORKERS,4739,3345,6489,0.6,estimated_sg_submajor,derived_from_official_sg,3.34,external_proxy,0.3170,0.6471,0.3630,0.8730,0.0977,low,0.0744,very_low,stable,true,-0.197,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
75310,Tailor/Dressmaker,CRAFTSMEN AND RELATED TRADES WORKERS,2098,1450,3500,1.4,estimated_sg_submajor,derived_from_official_sg,0.03,external_proxy,0.0975,0.0250,0.2796,0.9022,0.0857,low,0.0007,very_low,stable,true,0.0526,false,false,high,0.7982,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,true
72221,Tool and die maker,CRAFTSMEN AND RELATED TRADES WORKERS,4017,3380,4763,1.7,estimated_sg_submajor,derived_from_official_sg,0.26,external_proxy,0.1613,0.2299,0.2560,0.9104,0.1131,low,0.0095,very_low,stable,true,-0.0526,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
75410,Underwater diver,CRAFTSMEN AND RELATED TRADES WORKERS,4030,3320,5975,1.4,estimated_sg_submajor,derived_from_official_sg,0.2,external_proxy,0.1145,0.8307,0.3330,0.8834,0.0171,very_low,0.0317,very_low,stable,true,0.0561,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
73111,Watch and clock assembler/repairer,CRAFTSMEN AND RELATED TRADES WORKERS,4500,2925,6016,0.6,estimated_sg_submajor,derived_from_official_sg,0.17,external_proxy,0.1965,0.1114,0.3808,0.8667,0.1513,moderate,0.0083,very_low,stable,true,-0.1515,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
72120,Welder and flame cutter,CRAFTSMEN AND RELATED TRADES WORKERS,3050,2300,4443,1.7,estimated_sg_submajor,derived_from_official_sg,2.18,external_proxy,0.0736,0.0980,0.3223,0.8872,0.0589,low,0.0023,very_low,stable,true,0.0829,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,true
83492,Airport mobile equipment operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,3081,2526,3935,5.6,estimated_sg_submajor,derived_from_official_sg,3.18,external_proxy,0.0711,0.4474,0.5360,0.8124,0.0319,very_low,0.0170,very_low,stable,true,0.0971,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83224,Ambulance driver,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2386,1848,3129,5.6,estimated_sg_submajor,derived_from_official_sg,1.89,external_proxy,0.2124,0.3734,0.5721,0.7998,0.1065,low,0.0454,very_low,stable,true,-0.0321,false,prefix,high,0.8667,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83311,Bus driver,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,3782,2289,5137,5.6,estimated_sg_submajor,derived_from_official_sg,12.86,external_proxy,0.1724,0.1373,0.6601,0.7690,0.1144,low,0.0156,very_low,stable,true,0.074,false,false,high,0.8173,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83222,Chauffeur,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2743,2033,3593,5.6,estimated_sg_submajor,derived_from_official_sg,1.89,external_proxy,0.2124,0.3734,0.6181,0.7837,0.1043,low,0.0490,very_low,stable,true,-0.0321,false,prefix,high,0.8667,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83323,Concrete mix truck driver,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2666,1600,3268,5.6,estimated_sg_submajor,derived_from_official_sg,10.42,external_proxy,0.2446,0.2665,0.6045,0.7884,0.1415,low,0.0394,very_low,stable,true,0.2376,false,false,medium,0.6814,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83432,Crane operator (on-site),PLANT AND MACHINE OPERATORS AND ASSEMBLERS,3117,2953,3368,5.6,estimated_sg_submajor,derived_from_official_sg,3.09,external_proxy,0.0822,0.5392,0.4786,0.8325,0.0315,very_low,0.0212,very_low,stable,true,0.0802,false,false,medium,0.6851,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83431,Crane/Hoist operator (excluding port),PLANT AND MACHINE OPERATORS AND ASSEMBLERS,4979,3390,6496,5.6,estimated_sg_submajor,derived_from_official_sg,3.09,external_proxy,0.0822,0.5392,0.6269,0.7806,0.0296,very_low,0.0278,very_low,stable,true,0.0802,false,false,medium,0.6851,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
81602,Dairy and confectionery products machine operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2553,1748,4514,1.1,estimated_sg_submajor,derived_from_official_sg,0.58,external_proxy,0.1291,0.0624,0.6358,0.7775,0.0941,low,0.0051,very_low,stable,true,-0.049,false,false,high,0.7156,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83502,Deckhand (including lighterman),PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1740,1630,2206,5.6,estimated_sg_submajor,derived_from_official_sg,0.28,external_proxy,0.0946,0.8957,0.3777,0.8678,0.0086,very_low,0.0320,very_low,stable,true,0.0125,false,false,medium,0.5726,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83212,Delivery man using motorised personal mobility aids/devices,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1985,1700,2000,5.6,estimated_sg_submajor,derived_from_official_sg,10.42,external_proxy,0.2498,0.2665,0.4434,0.8448,0.1548,moderate,0.0295,very_low,stable,true,0.2376,false,prefix,high,0.7147,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
82122,Electronic equipment/component assembler,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2017,1847,2520,1.6,estimated_sg_submajor,derived_from_official_sg,0.09,external_proxy,0.1716,0.1087,0.4198,0.8531,0.1305,low,0.0078,very_low,stable,true,-0.0205,false,false,high,0.7333,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83421,Excavating/Trench digging machine operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,3098,2000,4998,5.6,estimated_sg_submajor,derived_from_official_sg,0.17,external_proxy,0.0927,0.4813,0.6604,0.7689,0.0370,very_low,0.0295,very_low,stable,true,0.0544,false,false,high,0.7936,direct,Polytechnic / ITE Diploma,external_proxy,false,false,high,true
83441,Fork lift truck operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2500,1807,3163,5.6,estimated_sg_submajor,derived_from_official_sg,13.19,external_proxy,0.0974,0.2424,0.5474,0.8084,0.0597,low,0.0129,very_low,stable,true,0.1257,false,false,high,0.8038,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
