ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,estimated_sg_employment_thousands,employment_thousands,employment_basis,employment_family_code,employment_family_total_thousands,employment_weight_within_family,employment_estimate_method,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,bottleneck,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,structural_risk,structural_risk_band,transition_adjusted_risk,transition_adjusted_band,transition_adjusted_impact_type,realized_risk_proxy,adaptation_capacity,adaptation_buffer,demand_fragility,reallocation_capacity,profile,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,exposure_blend_strategy,exposure_agreement,exposure_source_count,exposure_source_weights,signal_conflict,signal_conflict_reasons,confidence_level,confidence_score,confidence_source_coverage,confidence_signal_agreement,confidence_sensitivity,structural_model_version,scoring_basis,baseline_v42_exposure,baseline_v42_net_risk,baseline_v42_risk_band,baseline_v42_augmentation,baseline_v42_impact_type,baseline_v43_exposure,baseline_v43_net_risk,baseline_v43_risk_band,baseline_v43_augmentation,baseline_v43_impact_type,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
83322,Trailer-truck driver (including prime mover driver),PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2860,2056,3837,6,6,estimated_sg_submajor_weighted_2025,83,116.9,0.051039,wage_only,derived_from_official_sg,,external_proxy,0.2465,0.2665,0.5769,0.7404,0.1339,low,0.0379,very_low,stable,,,,,,,,,,,,true,0.2376,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,low_risk_but_high_observed_usage,medium,0.7099,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
83110,Train operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2774,2542,3258,5.9,5.9,estimated_sg_submajor_weighted_2025,83,116.9,0.050266,wage_only,derived_from_official_sg,,external_proxy,0.1871,0.7540,0.4793,0.7843,0.0361,very_low,0.0676,very_low,stable,,,,,,,,,,,,true,-0.0169,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.7816,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
83223,Van driver,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2148,1500,2886,5.2,5.2,estimated_sg_submajor_weighted_2025,83,116.9,0.044232,wage_only,derived_from_official_sg,,external_proxy,0.2133,0.3734,0.5134,0.7090,0.0947,low,0.0409,very_low,stable,,,,,,,,,,,,true,-0.0321,false,prefix,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.9164,1.0000,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
83324,Waste truck driver (including hooklift trucks with roll-on containers),PLANT AND MACHINE OPERATORS AND ASSEMBLERS,4140,3441,4780,7.2,7.2,estimated_sg_submajor_weighted_2025,83,116.9,0.061407,wage_only,derived_from_official_sg,,external_proxy,0.2465,0.2665,0.5239,0.7643,0.1382,low,0.0344,very_low,stable,,,,,,,,,,,,true,0.2376,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,low_risk_but_high_observed_usage,medium,0.7024,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
93333,Aircraft loader (e.g. airport baggage/cargo handler),"CLEANERS, LABOURERS AND RELATED WORKERS",3216,2402,3775,5.7,5.7,estimated_sg_submajor_weighted_2025,93,28.3,0.199687,wage_only,derived_from_official_sg,,external_proxy,0.0682,0.2201,0.6896,0.6897,0.0367,very_low,0.0104,very_low,stable,,,,,,,,,,,,true,0.1301,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8789,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96211,Bell captain,"CLEANERS, LABOURERS AND RELATED WORKERS",2427,2284,2720,1.4,1.4,estimated_sg_submajor_weighted_2025,96,21.3,0.065107,wage_only,derived_from_official_sg,,external_proxy,0.3482,0.1194,0.6477,0.7085,0.2172,moderate,0.0269,very_low,stable,,,,,,,,,,,,true,0.2264,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,medium,0.6959,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96212,Bellboy/Hotel porter,"CLEANERS, LABOURERS AND RELATED WORKERS",2255,2078,2654,1.3,1.3,estimated_sg_submajor_weighted_2025,96,21.3,0.062757,wage_only,derived_from_official_sg,,external_proxy,0.3482,0.1194,0.6491,0.7079,0.2170,moderate,0.0270,very_low,stable,,,,,,,,,,,,true,0.2264,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,medium,0.6959,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96261,Building caretaker/Watchman,"CLEANERS, LABOURERS AND RELATED WORKERS",2564,1682,3200,1.4,1.4,estimated_sg_submajor_weighted_2025,96,21.3,0.066919,wage_only,derived_from_official_sg,,external_proxy,0.1192,0.2594,0.8437,0.6203,0.0548,low,0.0261,very_low,stable,,,,,,,,,,,,true,0.0339,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.5893,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96256,Bus attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",1400,1400,1600,1.1,1.1,estimated_sg_submajor_weighted_2025,96,21.3,0.049449,wage_only,derived_from_official_sg,,external_proxy,0.3177,0.1595,0.5096,0.7707,0.2058,moderate,0.0258,very_low,stable,,,,,,,,,,,,true,0.3356,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,high,0.7943,0.8200,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96254,Car park attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",3126,1992,3889,1.7,1.7,estimated_sg_submajor_weighted_2025,96,21.3,0.073890,wage_only,derived_from_official_sg,,external_proxy,0.3177,0.1595,0.7791,0.6494,0.1734,moderate,0.0395,very_low,stable,,,,,,,,,,,,true,0.3356,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,high,0.7643,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
93100,Civil engineering/Building construction labourer,"CLEANERS, LABOURERS AND RELATED WORKERS",1550,1400,1660,3.9,3.9,estimated_sg_submajor_weighted_2025,93,28.3,0.138630,wage_only,derived_from_official_sg,,external_proxy,0.0592,0.4688,0.6101,0.7255,0.0228,very_low,0.0169,very_low,stable,,,,,,,,,,,,true,0.1346,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7264,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91000,Cleaning supervisor,"CLEANERS, LABOURERS AND RELATED WORKERS",2210,1600,2976,7.5,7.5,estimated_sg_submajor_weighted_2025,91,81.5,0.091587,wage_only,derived_from_official_sg,,external_proxy,0.3515,0.8209,0.7717,0.6528,0.0411,very_low,0.2226,low,ai_leveraged,,,,,,,,,,,,true,0.4029,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.6958,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96272,Concierge (hotel),"CLEANERS, LABOURERS AND RELATED WORKERS",3002,2580,3488,1.5,1.5,estimated_sg_submajor_weighted_2025,96,21.3,0.072410,wage_only,derived_from_official_sg,,external_proxy,0.6750,0.3904,0.7508,0.6621,0.2725,moderate,0.1978,very_low,mixed,,,,,,,,,,,,true,0.1477,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.8393,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91153,Dishwasher,"CLEANERS, LABOURERS AND RELATED WORKERS",1684,1430,2091,6.5,6.5,estimated_sg_submajor_weighted_2025,91,81.5,0.079948,wage_only,derived_from_official_sg,,external_proxy,0.0569,0.0143,0.5748,0.7413,0.0416,very_low,0.0005,very_low,stable,,,,,,,,,,,,true,0.1168,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7648,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96262,Doorman,"CLEANERS, LABOURERS AND RELATED WORKERS",2534,2380,2890,1.4,1.4,estimated_sg_submajor_weighted_2025,96,21.3,0.066526,wage_only,derived_from_official_sg,,external_proxy,0.1192,0.2594,0.7051,0.6827,0.0603,low,0.0218,very_low,stable,,,,,,,,,,,,true,0.0339,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.5893,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
94103,Fast food preparer,"CLEANERS, LABOURERS AND RELATED WORKERS",1854,1600,2712,9.3,9.3,estimated_sg_submajor_weighted_2025,94,35.5,0.260858,wage_only,derived_from_official_sg,,external_proxy,0.2184,0.1257,0.7344,0.6695,0.1278,low,0.0202,very_low,stable,,,,,,,,,,,,true,0.2764,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.4743,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91151,Food and beverage establishments general cleaner,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1401,1819,6.4,6.4,estimated_sg_submajor_weighted_2025,91,81.5,0.077929,wage_only,derived_from_official_sg,,external_proxy,0.0569,0.0143,0.6145,0.7235,0.0406,very_low,0.0005,very_low,stable,,,,,,,,,,,,true,0.1168,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7648,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
94102,Food/Drink stall assistant,"CLEANERS, LABOURERS AND RELATED WORKERS",1638,1400,2056,8.7,8.7,estimated_sg_submajor_weighted_2025,94,35.5,0.245192,wage_only,derived_from_official_sg,,external_proxy,0.2184,0.1257,0.6584,0.7037,0.1343,low,0.0181,very_low,stable,,,,,,,,,,,,true,0.2764,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.4743,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96111,"General waste collection, recycling and material recovery worker","CLEANERS, LABOURERS AND RELATED WORKERS",1750,1550,2320,1.2,1.2,estimated_sg_submajor_weighted_2025,96,21.3,0.055285,wage_only,derived_from_official_sg,,external_proxy,0.0935,0.2344,0.6836,0.6924,0.0496,very_low,0.0150,very_low,stable,,,,,,,,,,,,true,0.0856,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91210,Hand launderer/presser (non-household),"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1400,2022,6.4,6.4,estimated_sg_submajor_weighted_2025,91,81.5,0.077929,wage_only,derived_from_official_sg,,external_proxy,0.0811,0.2816,0.6428,0.7108,0.0414,very_low,0.0147,very_low,stable,,,,,,,,,,,,true,0.1221,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8789,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
93201,Hand packer,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1538,1906,4,4,estimated_sg_submajor_weighted_2025,93,28.3,0.140849,wage_only,derived_from_official_sg,,external_proxy,0.0853,0.1301,0.5267,0.7630,0.0566,low,0.0058,very_low,stable,,,,,,,,,,,,true,0.1203,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7758,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96253,Hospital/Clinic attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",2459,2138,2817,1.4,1.4,estimated_sg_submajor_weighted_2025,96,21.3,0.065534,wage_only,derived_from_official_sg,,external_proxy,0.3177,0.1595,0.5604,0.7478,0.1997,moderate,0.0284,very_low,stable,,,,,,,,,,,,true,0.3356,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,high,0.7643,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91122,Hotel cleaner,"CLEANERS, LABOURERS AND RELATED WORKERS",2019,1800,2274,7.1,7.1,estimated_sg_submajor_weighted_2025,91,81.5,0.087540,wage_only,derived_from_official_sg,,external_proxy,0.0496,0.0784,0.6589,0.7035,0.0322,very_low,0.0026,very_low,stable,,,,,,,,,,,,true,0.1025,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8549,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91121,Housekeeping/Linen room attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",1950,1600,2307,7,7,estimated_sg_submajor_weighted_2025,91,81.5,0.086031,wage_only,derived_from_official_sg,,external_proxy,0.0496,0.0784,0.6728,0.6973,0.0319,very_low,0.0026,very_low,stable,,,,,,,,,,,,true,0.1025,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8549,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
94101,Kitchen assistant,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1400,2192,8.6,8.6,estimated_sg_submajor_weighted_2025,94,35.5,0.242331,wage_only,derived_from_official_sg,,external_proxy,0.2184,0.1257,0.5790,0.7394,0.1412,low,0.0159,very_low,stable,,,,,,,,,,,,true,0.2764,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.4743,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96252,Laboratory attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",2651,1850,4093,1.4,1.4,estimated_sg_submajor_weighted_2025,96,21.3,0.068045,wage_only,derived_from_official_sg,,external_proxy,0.3177,0.1595,0.6938,0.6878,0.1837,moderate,0.0352,very_low,stable,,,,,,,,,,,,true,0.3356,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,high,0.7643,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
92142,Landscape worker,"CLEANERS, LABOURERS AND RELATED WORKERS",1800,1750,1902,0.5,0.5,estimated_sg_submajor_weighted_2025,92,1,0.491868,wage_only,derived_from_official_sg,,external_proxy,0.0574,0.1684,0.6326,0.7153,0.0342,very_low,0.0061,very_low,stable,,,,,,,,,,,,true,0.0945,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,medium,0.6289,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96291,Leaflet and newspaper distributor/deliverer,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1600,2244,1.1,1.1,estimated_sg_submajor_weighted_2025,96,21.3,0.052863,wage_only,derived_from_official_sg,,external_proxy,0.2270,0.2754,0.5916,0.7338,0.1207,low,0.0370,very_low,stable,,,,,,,,,,,,false,,false,false,reliability_weighted,aligned_mid,2,aioe:0.4745|ilo:0.5255,false,,medium,0.6580,0.5500,0.8500,0.6500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
91220,Motor vehicle cleaner/polisher,"CLEANERS, LABOURERS AND RELATED WORKERS",1700,1400,2100,6.5,6.5,estimated_sg_submajor_weighted_2025,91,81.5,0.080327,wage_only,derived_from_official_sg,,external_proxy,0.0718,0.0570,0.7011,0.6845,0.0464,very_low,0.0029,very_low,stable,,,,,,,,,,,,true,0.1132,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8789,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
93336,Mover,"CLEANERS, LABOURERS AND RELATED WORKERS",2223,1700,3500,4.7,4.7,estimated_sg_submajor_weighted_2025,93,28.3,0.166021,wage_only,derived_from_official_sg,,external_proxy,0.0682,0.2201,0.7832,0.6476,0.0344,very_low,0.0118,very_low,stable,,,,,,,,,,,,true,0.1301,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8714,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96293,Odd job person,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1600,1800,1.1,1.1,estimated_sg_submajor_weighted_2025,96,21.3,0.052863,wage_only,derived_from_official_sg,,external_proxy,0.2270,0.2754,0.6035,0.7284,0.1198,low,0.0377,very_low,stable,,,,,,,,,,,,false,,false,false,reliability_weighted,aligned_mid,2,aioe:0.4745|ilo:0.5255,false,,medium,0.6655,0.5500,0.8500,0.6500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
91131,"Office, commercial and industrial establishments indoor cleaner","CLEANERS, LABOURERS AND RELATED WORKERS",1641,1440,1801,6.4,6.4,estimated_sg_submajor_weighted_2025,91,81.5,0.078921,wage_only,derived_from_official_sg,,external_proxy,0.0615,0.0784,0.5330,0.7601,0.0431,very_low,0.0026,very_low,stable,,,,,,,,,,,,true,0.1025,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.8153,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91133,"Office, commercial and industrial establishments multi-skilled cleaner cum machine operator","CLEANERS, LABOURERS AND RELATED WORKERS",2270,1908,2873,7.6,7.6,estimated_sg_submajor_weighted_2025,91,81.5,0.092822,wage_only,derived_from_official_sg,,external_proxy,0.0615,0.0784,0.7581,0.6589,0.0373,very_low,0.0037,very_low,stable,,,,,,,,,,,,true,0.1025,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.8153,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91132,"Office, commercial and industrial establishments outdoor cleaner","CLEANERS, LABOURERS AND RELATED WORKERS",1942,1753,2125,7,7,estimated_sg_submajor_weighted_2025,91,81.5,0.085854,wage_only,derived_from_official_sg,,external_proxy,0.0615,0.0784,0.6677,0.6995,0.0396,very_low,0.0032,very_low,stable,,,,,,,,,,,,true,0.1025,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.8153,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96251,Office/Library attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",2118,1600,3080,1.3,1.3,estimated_sg_submajor_weighted_2025,96,21.3,0.060821,wage_only,derived_from_official_sg,,external_proxy,0.3177,0.1595,0.7580,0.6589,0.1759,moderate,0.0384,very_low,stable,,,,,,,,,,,,true,0.3356,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,high,0.7643,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96213,Porter (except hotel),"CLEANERS, LABOURERS AND RELATED WORKERS",1712,1536,2018,1.2,1.2,estimated_sg_submajor_weighted_2025,96,21.3,0.054682,wage_only,derived_from_official_sg,,external_proxy,0.3482,0.1194,0.5967,0.7315,0.2243,moderate,0.0248,very_low,stable,,,,,,,,,,,,true,0.2264,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,medium,0.6959,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91161,Residential and open areas general cleaner,"CLEANERS, LABOURERS AND RELATED WORKERS",1750,1600,2060,6.6,6.6,estimated_sg_submajor_weighted_2025,91,81.5,0.081500,wage_only,derived_from_official_sg,,external_proxy,0.0585,0.1034,0.6166,0.7225,0.0379,very_low,0.0037,very_low,stable,,,,,,,,,,,,true,0.1239,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7319,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96255,"Sports and recreational attendant (e.g. golf marshal, golf caddie, fun fair attendant, bowling alley attendant, swimming","CLEANERS, LABOURERS AND RELATED WORKERS",2980,2350,3800,1.5,1.5,estimated_sg_submajor_weighted_2025,96,21.3,0.072144,wage_only,derived_from_official_sg,,external_proxy,0.3177,0.1595,0.7798,0.6491,0.1733,moderate,0.0395,very_low,stable,,,,,,,,,,,,true,0.3356,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,high,0.7643,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
91152,Table-top cleaner,"CLEANERS, LABOURERS AND RELATED WORKERS",1670,1420,1840,6.5,6.5,estimated_sg_submajor_weighted_2025,91,81.5,0.079615,wage_only,derived_from_official_sg,,external_proxy,0.0569,0.0143,0.6442,0.7101,0.0398,very_low,0.0005,very_low,stable,,,,,,,,,,,,true,0.1168,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7648,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
94104,"Tea server/steward (excluding bartender, barista and food/drink stall assistant)","CLEANERS, LABOURERS AND RELATED WORKERS",1725,1570,2084,8.9,8.9,estimated_sg_submajor_weighted_2025,94,35.5,0.251619,wage_only,derived_from_official_sg,,external_proxy,0.2184,0.1257,0.6286,0.7171,0.1369,low,0.0172,very_low,stable,,,,,,,,,,,,true,0.2764,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.4743,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
92141,Tree worker/technician,"CLEANERS, LABOURERS AND RELATED WORKERS",1921,1878,2100,0.5,0.5,estimated_sg_submajor_weighted_2025,92,1,0.508132,wage_only,derived_from_official_sg,,external_proxy,0.0574,0.1684,0.6576,0.7041,0.0336,very_low,0.0064,very_low,stable,,,,,,,,,,,,true,0.0945,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,medium,0.6289,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
93335,Vehicle attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",2620,2000,3129,5.1,5.1,estimated_sg_submajor_weighted_2025,93,28.3,0.180237,wage_only,derived_from_official_sg,,external_proxy,0.0682,0.2201,0.6720,0.6976,0.0371,very_low,0.0101,very_low,stable,,,,,,,,,,,,true,0.1301,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8789,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
93334,Warehouse worker,"CLEANERS, LABOURERS AND RELATED WORKERS",2458,2070,3114,4.9,4.9,estimated_sg_submajor_weighted_2025,93,28.3,0.174576,wage_only,derived_from_official_sg,,external_proxy,0.0682,0.2201,0.6548,0.7053,0.0375,very_low,0.0098,very_low,stable,,,,,,,,,,,,true,0.1301,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8789,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
96112,Waste recycling sorter,"CLEANERS, LABOURERS AND RELATED WORKERS",2110,1801,3639,1.3,1.3,estimated_sg_submajor_weighted_2025,96,21.3,0.060706,wage_only,derived_from_official_sg,,external_proxy,0.0935,0.2344,0.7682,0.6543,0.0468,very_low,0.0168,very_low,stable,,,,,,,,,,,,true,0.0856,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8564,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
